county,precinct,office,district,candidate,party,election_day,absentee,mail,votes
Box Elder,Tremonton 04,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Tremonton 04,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Tremonton 04,ATTY GENERAL,,DEE W. SMITH,DEM,62,19,10,91
Box Elder,Tremonton 04,ATTY GENERAL,,JOHN SWALLOW,REP,243,122,25,390
Box Elder,Tremonton 04,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,23,7,2,32
Box Elder,Tremonton 04,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 04,STATE AUDITOR,,MARK SAGE,DEM,54,22,9,85
Box Elder,Tremonton 04,STATE AUDITOR,,JOHN DOUGALL,REP,246,119,27,392
Box Elder,Tremonton 04,STATE AUDITOR,,RICHARD PROCTOR,CON,20,7,0,27
Box Elder,Tremonton 04,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 04,STATE TREASURER,,CHRISTOPHER STOUT,DEM,54,19,12,85
Box Elder,Tremonton 04,STATE TREASURER,,VINCENT C. MARCUS,LIB,20,11,1,32
Box Elder,Tremonton 04,STATE TREASURER,,RICHARD K. ELLIS,REP,247,116,22,385
Box Elder,Tremonton 04,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Tremonton 04,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,55,26,9,90
Box Elder,Tremonton 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,249,115,26,390
Box Elder,Tremonton 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,28,9,2,39
Box Elder,Tremonton 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,162,75,13,250
Box Elder,Tremonton 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,106,51,18,175
Box Elder,Tremonton 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,1,0,0,1
Box Elder,Tremonton 04,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,313,143,34,490
Box Elder,Tremonton 04,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,0,0,0,0
Box Elder,Tremonton 04,Judge KEVIN K. ALLEN,,YES,NP,247,114,27,388
Box Elder,Tremonton 04,Judge KEVIN K. ALLEN,,NO,NP,41,19,6,66
Box Elder,Tremonton 04,Judge JEFFREY R. BURBANK,,YES,NP,257,116,28,401
Box Elder,Tremonton 04,Judge JEFFREY R. BURBANK,,NO,NP,31,19,5,55
Box Elder,Tremonton 04,BOX ELDER COUNTY SCHOOL BOARD DIST 2,,CONNIE J. ARCHIBALD,NP,283,130,28,441
Box Elder,Tremonton 04,BOX ELDER COUNTY SCHOOL BOARD DIST 2,,Write-in 20,NP,2,0,0,2
Box Elder,Tremonton 04,Constitutional Amendment A,,FOR,NP,158,61,14,233
Box Elder,Tremonton 04,Constitutional Amendment A,,AGAINST,NP,141,70,19,230
Box Elder,Tremonton 04,Constitutional Amendment B,,FOR,NP,223,100,17,340
Box Elder,Tremonton 04,Constitutional Amendment B,,AGAINST,NP,96,43,16,155
Box Elder,Tremonton 05,STRAIGHT PARTY,,Registered Voters,NP,468,,,
Box Elder,Tremonton 05,STRAIGHT PARTY,,CONSTITUTION,CON,0,1,0,1
Box Elder,Tremonton 05,STRAIGHT PARTY,,LIBERTARIAN,LIB,2,0,0,2
Box Elder,Tremonton 05,STRAIGHT PARTY,,DEMOCRATIC,DEM,6,2,0,8
Box Elder,Tremonton 05,STRAIGHT PARTY,,REPUBLICAN,REP,85,33,2,120
Box Elder,Tremonton 05,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Tremonton 05,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,MITT ROMNEY,REP,216,106,16,338
Box Elder,Tremonton 05,U.S. PRESIDENT,,BARACK OBAMA,DEM,14,5,0,19
Box Elder,Tremonton 05,U.S. PRESIDENT,,GARY JOHNSON,LIB,3,0,0,3
Box Elder,Tremonton 05,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,1,0,1
Box Elder,Tremonton 05,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Tremonton 05,U.S. PRESIDENT,,Write-in 80,NP,0,0,0,0
Box Elder,Tremonton 05,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,5,6,0,11
Box Elder,Tremonton 05,U. S. SENATE,,SCOTT HOWELL,DEM,29,10,1,40
Box Elder,Tremonton 05,U. S. SENATE,,ORRIN G. HATCH,REP,192,95,15,302
Box Elder,Tremonton 05,U. S. SENATE,,DANIEL GEERY,JUS,1,0,0,1
Box Elder,Tremonton 05,U. S. SENATE,,BILL BARRON,UNA,0,0,0,0
Box Elder,Tremonton 05,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Tremonton 05,U. S. SENATE,,Write-in 60,NP,0,0,0,0
Box Elder,Tremonton 05,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,5,9,0,14
Box Elder,Tremonton 05,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,24,8,0,32
Box Elder,Tremonton 05,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,200,93,15,308
Box Elder,Tremonton 05,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 05,GOVERNOR,,PETER S COOKE,DEM,24,10,0,34
Box Elder,Tremonton 05,GOVERNOR,,KEN LARSEN,LIB,4,2,1,7
Box Elder,Tremonton 05,GOVERNOR,,KIRK D PEARSON,CON,0,3,0,3
Box Elder,Tremonton 05,GOVERNOR,,GARY R. HERBERT,REP,195,97,14,306
Box Elder,Tremonton 05,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Tremonton 05,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Tremonton 05,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Tremonton 05,ATTY GENERAL,,DEE W. SMITH,DEM,31,16,3,50
Box Elder,Tremonton 05,ATTY GENERAL,,JOHN SWALLOW,REP,184,91,11,286
Box Elder,Tremonton 05,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,7,4,2,13
Box Elder,Tremonton 05,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 05,STATE AUDITOR,,MARK SAGE,DEM,27,12,3,42
Box Elder,Tremonton 05,STATE AUDITOR,,JOHN DOUGALL,REP,183,90,10,283
Box Elder,Tremonton 05,STATE AUDITOR,,RICHARD PROCTOR,CON,9,8,1,18
Box Elder,Tremonton 05,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 05,STATE TREASURER,,CHRISTOPHER STOUT,DEM,28,9,1,38
Box Elder,Tremonton 05,STATE TREASURER,,VINCENT C. MARCUS,LIB,9,7,1,17
Box Elder,Tremonton 05,STATE TREASURER,,RICHARD K. ELLIS,REP,180,94,12,286
Box Elder,Tremonton 05,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Tremonton 05,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 05,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,27,15,2,44
Box Elder,Tremonton 05,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,189,88,13,290
Box Elder,Tremonton 05,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,8,9,1,18
Box Elder,Tremonton 05,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton 05,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,100,52,8,160
Box Elder,Tremonton 05,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,87,37,5,129
Box Elder,Tremonton 05,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,0,0,0,0
Box Elder,Tremonton 05,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,216,110,16,342
Box Elder,Tremonton 05,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,1,0,0,1
Box Elder,Tremonton 05,Judge KEVIN K. ALLEN,,YES,NP,180,92,11,283
Box Elder,Tremonton 05,Judge KEVIN K. ALLEN,,NO,NP,19,11,1,31
Box Elder,Tremonton 05,Judge JEFFREY R. BURBANK,,YES,NP,180,92,12,284
Box Elder,Tremonton 05,Judge JEFFREY R. BURBANK,,NO,NP,16,11,1,28
Box Elder,Tremonton 05,BOX ELDER COUNTY SCHOOL BOARD DIST 2,,CONNIE J. ARCHIBALD,NP,194,101,14,309
Box Elder,Tremonton 05,BOX ELDER COUNTY SCHOOL BOARD DIST 2,,Write-in 20,NP,3,0,1,4
Box Elder,Tremonton 05,Constitutional Amendment A,,FOR,NP,89,47,4,140
Box Elder,Tremonton 05,Constitutional Amendment A,,AGAINST,NP,116,57,12,185
Box Elder,Tremonton 05,Constitutional Amendment B,,FOR,NP,148,67,7,222
Box Elder,Tremonton 05,Constitutional Amendment B,,AGAINST,NP,72,41,8,121
Box Elder,Tremonton South,STRAIGHT PARTY,,Registered Voters,NP,340,,,
Box Elder,Tremonton South,STRAIGHT PARTY,,CONSTITUTION,CON,1,0,0,1
Box Elder,Tremonton South,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Tremonton South,STRAIGHT PARTY,,DEMOCRATIC,DEM,8,3,3,14
Box Elder,Tremonton South,STRAIGHT PARTY,,REPUBLICAN,REP,36,16,5,57
Box Elder,Tremonton South,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Tremonton South,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,MITT ROMNEY,REP,158,53,24,235
Box Elder,Tremonton South,U.S. PRESIDENT,,BARACK OBAMA,DEM,10,6,6,22
Box Elder,Tremonton South,U.S. PRESIDENT,,GARY JOHNSON,LIB,1,0,0,1
Box Elder,Tremonton South,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Tremonton South,U.S. PRESIDENT,,Write-in 80,NP,2,0,0,2
Box Elder,Tremonton South,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,8,1,2,11
Box Elder,Tremonton South,U. S. SENATE,,SCOTT HOWELL,DEM,29,10,6,45
Box Elder,Tremonton South,U. S. SENATE,,ORRIN G. HATCH,REP,129,48,22,199
Box Elder,Tremonton South,U. S. SENATE,,DANIEL GEERY,JUS,3,0,0,3
Box Elder,Tremonton South,U. S. SENATE,,BILL BARRON,UNA,0,0,0,0
Box Elder,Tremonton South,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Tremonton South,U. S. SENATE,,Write-in 60,NP,1,0,0,1
Box Elder,Tremonton South,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,13,1,1,15
Box Elder,Tremonton South,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,23,7,6,36
Box Elder,Tremonton South,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,132,51,22,205
Box Elder,Tremonton South,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,1,0,0,1
Box Elder,Tremonton South,GOVERNOR,,PETER S COOKE,DEM,24,11,7,42
Box Elder,Tremonton South,GOVERNOR,,KEN LARSEN,LIB,2,0,0,2
Box Elder,Tremonton South,GOVERNOR,,KIRK D PEARSON,CON,6,1,0,7
Box Elder,Tremonton South,GOVERNOR,,GARY R. HERBERT,REP,138,47,23,208
Box Elder,Tremonton South,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Tremonton South,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Tremonton South,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Tremonton South,ATTY GENERAL,,DEE W. SMITH,DEM,29,14,6,49
Box Elder,Tremonton South,ATTY GENERAL,,JOHN SWALLOW,REP,122,45,23,190
Box Elder,Tremonton South,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,13,0,0,13
Box Elder,Tremonton South,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton South,STATE AUDITOR,,MARK SAGE,DEM,27,9,7,43
Box Elder,Tremonton South,STATE AUDITOR,,JOHN DOUGALL,REP,119,46,22,187
Box Elder,Tremonton South,STATE AUDITOR,,RICHARD PROCTOR,CON,16,4,1,21
Box Elder,Tremonton South,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton South,STATE TREASURER,,CHRISTOPHER STOUT,DEM,21,9,8,38
Box Elder,Tremonton South,STATE TREASURER,,VINCENT C. MARCUS,LIB,10,3,0,13
Box Elder,Tremonton South,STATE TREASURER,,RICHARD K. ELLIS,REP,129,47,22,198
Box Elder,Tremonton South,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Tremonton South,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton South,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,31,8,6,45
Box Elder,Tremonton South,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,114,43,19,176
Box Elder,Tremonton South,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,22,8,4,34
Box Elder,Tremonton South,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton South,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,102,32,18,152
Box Elder,Tremonton South,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,42,19,8,69
Box Elder,Tremonton South,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,1,0,0,1
Box Elder,Tremonton South,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,161,55,27,243
Box Elder,Tremonton South,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,3,0,1,4
Box Elder,Tremonton South,Judge KEVIN K. ALLEN,,YES,NP,125,43,23,191
Box Elder,Tremonton South,Judge KEVIN K. ALLEN,,NO,NP,29,8,4,41
Box Elder,Tremonton South,Judge JEFFREY R. BURBANK,,YES,NP,132,46,24,202
Box Elder,Tremonton South,Judge JEFFREY R. BURBANK,,NO,NP,22,6,4,32
Box Elder,Tremonton South,Constitutional Amendment A,,FOR,NP,58,17,9,84
Box Elder,Tremonton South,Constitutional Amendment A,,AGAINST,NP,96,38,18,152
Box Elder,Tremonton South,Constitutional Amendment B,,FOR,NP,89,33,16,138
Box Elder,Tremonton South,Constitutional Amendment B,,AGAINST,NP,68,24,13,105
Box Elder,Tremonton West,STRAIGHT PARTY,,Registered Voters,NP,878,,,
Box Elder,Tremonton West,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0
Box Elder,Tremonton West,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Tremonton West,STRAIGHT PARTY,,DEMOCRATIC,DEM,17,7,1,25
Box Elder,Tremonton West,STRAIGHT PARTY,,REPUBLICAN,REP,158,35,4,197
Box Elder,Tremonton West,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Tremonton West,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,JILL STEIN,GRN,1,0,0,1
Box Elder,Tremonton West,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,MITT ROMNEY,REP,493,88,18,599
Box Elder,Tremonton West,U.S. PRESIDENT,,BARACK OBAMA,DEM,40,11,3,54
Box Elder,Tremonton West,U.S. PRESIDENT,,GARY JOHNSON,LIB,4,0,0,4
Box Elder,Tremonton West,U.S. PRESIDENT,,VIRGIL GOODE,CON,2,0,0,2
Box Elder,Tremonton West,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,0,0,1
Box Elder,Tremonton West,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Tremonton West,U.S. PRESIDENT,,Write-in 80,NP,1,0,0,1
Box Elder,Tremonton West,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,12,2,1,15
Box Elder,Tremonton West,U. S. SENATE,,SCOTT HOWELL,DEM,94,21,3,118
Box Elder,Tremonton West,U. S. SENATE,,ORRIN G. HATCH,REP,425,75,17,517
Box Elder,Tremonton West,U. S. SENATE,,DANIEL GEERY,JUS,2,0,0,2
Box Elder,Tremonton West,U. S. SENATE,,BILL BARRON,UNA,0,0,0,0
Box Elder,Tremonton West,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Tremonton West,U. S. SENATE,,Write-in 60,NP,2,0,0,2
Box Elder,Tremonton West,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,22,1,1,24
Box Elder,Tremonton West,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,71,14,3,88
Box Elder,Tremonton West,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,435,83,17,535
Box Elder,Tremonton West,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,1,0,0,1
Box Elder,Tremonton West,GOVERNOR,,PETER S COOKE,DEM,68,11,4,83
Box Elder,Tremonton West,GOVERNOR,,KEN LARSEN,LIB,8,1,0,9
Box Elder,Tremonton West,GOVERNOR,,KIRK D PEARSON,CON,9,0,0,9
Box Elder,Tremonton West,GOVERNOR,,GARY R. HERBERT,REP,449,87,17,553
Box Elder,Tremonton West,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Tremonton West,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Tremonton West,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Tremonton West,ATTY GENERAL,,DEE W. SMITH,DEM,90,18,4,112
Box Elder,Tremonton West,ATTY GENERAL,,JOHN SWALLOW,REP,417,77,17,511
Box Elder,Tremonton West,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,21,4,0,25
Box Elder,Tremonton West,ATTY GENERAL,,Write-in 40,NP,1,0,0,1
Box Elder,Tremonton West,STATE AUDITOR,,MARK SAGE,DEM,69,14,5,88
Box Elder,Tremonton West,STATE AUDITOR,,JOHN DOUGALL,REP,417,80,15,512
Box Elder,Tremonton West,STATE AUDITOR,,RICHARD PROCTOR,CON,33,3,1,37
Box Elder,Tremonton West,STATE AUDITOR,,Write-in 40,NP,1,0,0,1
Box Elder,Tremonton West,STATE TREASURER,,CHRISTOPHER STOUT,DEM,70,15,4,89
Box Elder,Tremonton West,STATE TREASURER,,VINCENT C. MARCUS,LIB,24,3,1,28
Box Elder,Tremonton West,STATE TREASURER,,RICHARD K. ELLIS,REP,425,79,15,519
Box Elder,Tremonton West,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Tremonton West,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton West,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,70,12,3,85
Box Elder,Tremonton West,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,431,81,18,530
Box Elder,Tremonton West,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,32,6,0,38
Box Elder,Tremonton West,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Tremonton West,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,299,45,11,355
Box Elder,Tremonton West,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,156,26,3,185
Box Elder,Tremonton West,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,0,0,0,0
Box Elder,Tremonton West,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,502,98,18,618
Box Elder,Tremonton West,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,6,0,1,7
Box Elder,Tremonton West,Judge KEVIN K. ALLEN,,YES,NP,388,78,15,481
Box Elder,Tremonton West,Judge KEVIN K. ALLEN,,NO,NP,84,9,1,94
Box Elder,Tremonton West,Judge JEFFREY R. BURBANK,,YES,NP,397,77,16,490
Box Elder,Tremonton West,Judge JEFFREY R. BURBANK,,NO,NP,76,9,1,86
Box Elder,Tremonton West,BOX ELDER COUNTY SCHOOL BOARD DIST 1,,LYNN A. CAPENER,NP,474,85,16,575
Box Elder,Tremonton West,BOX ELDER COUNTY SCHOOL BOARD DIST 1,,Write-in 20,NP,3,0,0,3
Box Elder,Tremonton West,Constitutional Amendment A,,FOR,NP,229,51,6,286
Box Elder,Tremonton West,Constitutional Amendment A,,AGAINST,NP,257,41,14,312
Box Elder,Tremonton West,Constitutional Amendment B,,FOR,NP,332,71,13,416
Box Elder,Tremonton West,Constitutional Amendment B,,AGAINST,NP,186,26,7,219
Box Elder,Willard,STRAIGHT PARTY,,Registered Voters,NP,1062,,,
Box Elder,Willard,STRAIGHT PARTY,,CONSTITUTION,CON,3,1,0,4
Box Elder,Willard,STRAIGHT PARTY,,LIBERTARIAN,LIB,2,0,1,3
Box Elder,Willard,STRAIGHT PARTY,,DEMOCRATIC,DEM,26,1,3,30
Box Elder,Willard,STRAIGHT PARTY,,REPUBLICAN,REP,193,42,12,247
Box Elder,Willard,STRAIGHT PARTY,,JUSTICE,JUS,1,0,0,1
Box Elder,Willard,STRAIGHT PARTY,,GREEN,GRN,1,0,0,1
Box Elder,Willard,U.S. PRESIDENT,,JILL STEIN,GRN,4,0,1,5
Box Elder,Willard,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,MITT ROMNEY,REP,569,121,46,736
Box Elder,Willard,U.S. PRESIDENT,,BARACK OBAMA,DEM,63,9,9,81
Box Elder,Willard,U.S. PRESIDENT,,GARY JOHNSON,LIB,5,0,2,7
Box Elder,Willard,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,3,1,0,4
Box Elder,Willard,U.S. PRESIDENT,,ROSEANNE BARR,NP,1,0,0,1
Box Elder,Willard,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Willard,U.S. PRESIDENT,,Write-in 80,NP,4,1,0,5
